Transaction_Number,Error_Type,Amount,Layer1_Classification,ML_Probability,Threshold_Used,Distance_From_Threshold,Reason
197477,False Positive,15.93,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 8.14 > 6
118943,False Positive,17.99,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
65868,False Positive,1173.87,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 8.60 > 6
183296,False Positive,52.01,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 6.02 > 6
153731,False Positive,196.93,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
154701,False Positive,8.69,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
23784,False Positive,99.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 7.58 > 6
133090,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.15 > 6
147178,False Positive,212.62,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 7.48 > 6
283395,False Positive,3820.86,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.52 > 6
236517,False Positive,15.89,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
179639,False Positive,1187.09,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 7.40 > 6
282553,False Positive,14.36,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 8.51 > 6
63989,False Positive,3291.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.79 > 6
265708,False Positive,11.5,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
231105,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 7 >= 5
166736,False Positive,25.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.87 > 6
141357,False Positive,3164.76,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V5: 6.59 > 6
27713,False Positive,139.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 7.90 > 6
86697,False Positive,25.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.38 > 6
231934,False Positive,3068.21,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.45 > 6
43929,False Positive,0.92,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.08 > 6
216971,False Positive,3510.95,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 7.83 > 6
184101,False Positive,240.98,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 6.27 > 6
143602,False Positive,24.75,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.18 > 6
86407,False Positive,120.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 7.09 > 6
66477,False Positive,380.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
145495,False Positive,9.03,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V9: 8.18 > 6
216097,False Positive,1336.06,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.67 > 6
224279,False Positive,2709.8,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 6.83 > 6
50090,False Positive,7.66,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 6.52 > 6
49535,False Positive,63.03,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.61 > 6
281908,False Positive,1.46,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 11 >= 5
164604,False Positive,525.9,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 7 >= 5
109717,False Positive,10.99,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
196515,False Positive,2.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 10.42 > 6
217409,False Positive,538.71,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 16.71 > 6
94688,False Positive,13.74,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
86289,False Positive,57.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 10.25 > 6
160730,False Positive,300.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.95 > 6
198512,False Positive,153.84,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 9 >= 5
108664,False Positive,1.54,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V9: 7.39 > 6
263411,False Positive,0.89,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.68 > 6
233160,False Positive,6.57,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
137194,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.74 > 6
81212,False Positive,225.37,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
111795,False Positive,0.92,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
92196,False Positive,3480.88,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.91 > 6
194701,False Positive,59.5,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 7 >= 5
208948,False Positive,353.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 19.21 > 6
6783,False Positive,4002.88,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 7.27 > 6
102511,False Positive,8.94,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.68 > 6
47102,False Positive,4584.88,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 9.17 > 6
61371,False Positive,1.29,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
9168,False Positive,794.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
176216,False Positive,7.49,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.51 > 6
30626,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 9.49 > 6
190747,False Positive,191.4,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 13.18 > 6
106089,False Positive,3000.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 7.64 > 6
284610,False Positive,11.76,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
170055,False Positive,0.45,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.50 > 6
243062,False Positive,65.69,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
148868,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 7.46 > 6
71188,False Positive,30.53,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 9.06 > 6
104435,False Positive,37.27,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 6.57 > 6
147156,False Positive,13.56,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.88 > 6
14920,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 9.27 > 6
197151,False Positive,138.82,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
265283,False Positive,758.58,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 6.21 > 6
75715,False Positive,0.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
170906,False Positive,11.34,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
283229,False Positive,0.89,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
58013,False Positive,35.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
69242,False Positive,7.6,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.60 > 6
29529,False Positive,89.99,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
43220,False Positive,89.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V17: 7.55 > 6
133676,False Positive,200.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
13796,False Positive,1.51,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.26 > 6
170716,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V14: 8.20 > 6
70688,False Positive,1800.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.29 > 6
175208,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 6.68 > 6
45233,False Positive,44.5,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 8.52 > 6
127896,False Positive,2.49,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
14809,False Positive,8.98,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.15 > 6
192810,False Positive,58.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
190500,False Positive,35.46,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.04 > 6
154956,False Positive,7.7,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
44600,False Positive,257.3,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.31 > 6
102707,False Positive,54.15,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 9.94 > 6
110904,False Positive,0.92,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
107674,False Positive,178.53,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 11 >= 5
92342,False Positive,2.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
45241,False Positive,0.84,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.17 > 6
191491,False Positive,1.54,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.85 > 6
170475,False Positive,2224.52,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
147008,False Positive,9.12,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V9: 8.22 > 6
94595,False Positive,9.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V9: 7.28 > 6
197534,False Positive,3.99,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
1856,False Positive,11.05,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.52 > 6
250690,False Positive,2048.38,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 7.65 > 6
240942,False Positive,60.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 6.60 > 6
135661,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.84 > 6
144325,False Positive,3629.22,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 7.36 > 6
85489,False Positive,200.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
4684,False Positive,30.37,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
248741,False Positive,1999.28,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
205723,False Positive,6.71,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 8.31 > 6
252227,False Positive,47.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.74 > 6
268581,False Positive,1628.8,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
81424,False Positive,150.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.70 > 6
90408,False Positive,54.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.11 > 6
181059,False Positive,4500.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 9.07 > 6
69372,False Positive,4652.24,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.86 > 6
246963,False Positive,0.89,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.52 > 6
50287,False Positive,2310.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 17.06 > 6
281339,False Positive,16.29,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.72 > 6
284802,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.14 > 6
187945,False Positive,2517.46,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
160742,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
32929,False Positive,6.83,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.41 > 6
198168,False Positive,1740.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
22086,False Positive,89.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V3: 7.87 > 6
236968,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 9 >= 5
81796,False Positive,4.49,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.26 > 6
18280,False Positive,3588.64,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 7.26 > 6
64647,False Positive,500.91,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.89 > 6
222581,False Positive,2.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.81 > 6
104222,False Positive,19.62,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 10.46 > 6
121132,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.91 > 6
986,False Positive,0.1,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
146383,False Positive,15.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.32 > 6
246441,False Positive,1484.67,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.01 > 6
26086,False Positive,109.45,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
40398,False Positive,1394.6,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
67612,False Positive,6.93,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
180039,False Positive,19.95,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
232326,False Positive,3249.73,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V5: 9.13 > 6
230819,False Positive,2.72,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 8.82 > 6
271891,False Positive,1.52,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
45337,False Positive,1.06,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.86 > 6
271571,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V14: 8.37 > 6
133046,False Positive,0.92,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.57 > 6
24482,False Positive,65.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.83 > 6
194632,False Positive,21.94,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 9.78 > 6
86076,False Positive,120.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.74 > 6
231476,False Positive,10.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.98 > 6
100735,False Positive,25.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.45 > 6
50135,False Positive,124.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 7.97 > 6
118742,False Positive,3.84,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 7.13 > 6
233790,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.89 > 6
158999,False Positive,4.16,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 6.31 > 6
18155,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V17: 6.21 > 6
189531,False Positive,280.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 7.48 > 6
248309,False Positive,104.98,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
7523,False Positive,29.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 9 >= 5
128829,False Positive,8.94,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.81 > 6
4862,False Positive,7.69,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
276437,False Positive,50.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.32 > 6
93612,False Positive,2.28,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 9.77 > 6
95634,False Positive,37.67,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.15 > 6
275148,False Positive,1549.64,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
159166,False Positive,0.87,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
153811,False Positive,618.87,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
209273,False Positive,959.65,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 7.88 > 6
97841,False Positive,89.8,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 13.14 > 6
259038,False Positive,3.7,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.32 > 6
74674,False Positive,173.75,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
162925,False Positive,0.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.16 > 6
6424,False Positive,11.5,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.45 > 6
223239,False Positive,225.02,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.18 > 6
128768,False Positive,1596.76,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
257910,False Positive,14.74,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 8.25 > 6
66147,False Positive,3.69,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.03 > 6
263724,False Positive,2.69,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.92 > 6
195827,False Positive,708.11,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 6.59 > 6
277572,False Positive,1454.55,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V5: 6.14 > 6
256017,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
199803,False Positive,840.21,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
177200,False Positive,32.04,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 8.65 > 6
124278,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.03 > 6
28073,False Positive,266.72,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.08 > 6
22625,False Positive,62.48,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 7.05 > 6
181535,False Positive,198.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.84 > 6
278621,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.17 > 6
46790,False Positive,105.05,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 14.56 > 6
206004,False Positive,1330.5,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 10.29 > 6
115745,False Positive,10.73,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 7.35 > 6
10681,False Positive,89.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V3: 6.16 > 6
57121,False Positive,1000.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.86 > 6
137926,False Positive,9.55,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.26 > 6
223537,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 7.31 > 6
12682,False Positive,1230.49,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
128629,False Positive,13.08,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 14.25 > 6
92150,False Positive,291.48,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 6.57 > 6
167459,False Positive,120.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 7.52 > 6
204973,False Positive,828.24,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
78090,False Positive,128.94,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 6.84 > 6
8488,False Positive,20.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 7.96 > 6
48435,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.31 > 6
272081,False Positive,12.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 9.17 > 6
134895,False Positive,47.85,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 13.70 > 6
75695,False Positive,619.18,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 7.09 > 6
201538,False Positive,476.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 7 >= 5
133465,False Positive,0.89,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
134094,False Positive,33.42,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.40 > 6
279286,False Positive,100.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 8.95 > 6
118645,False Positive,23.31,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.83 > 6
33985,False Positive,2173.2,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
62278,False Positive,147.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 6.04 > 6
155856,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 9.03 > 6
165933,False Positive,144.13,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.73 > 6
166031,False Positive,9.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 6.55 > 6
89604,False Positive,15.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
177313,False Positive,1380.55,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V28: 6.98 > 6
80144,False Positive,0.49,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 7 >= 5
211887,False Positive,14.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 6.27 > 6
130136,False Positive,49.95,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
129207,False Positive,1806.54,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 6.62 > 6
214201,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
120917,False Positive,30.15,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 12.01 > 6
92366,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
233076,False Positive,2.44,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V5: 6.57 > 6
76842,False Positive,23.33,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 6.94 > 6
65621,False Positive,933.9,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 10.73 > 6
126241,False Positive,0.76,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 7.53 > 6
124850,False Positive,1.54,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 6.34 > 6
62061,False Positive,46.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V23: 7.57 > 6
230777,False Positive,2.68,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 6.12 > 6
160764,False Positive,21.93,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V14: 7.93 > 6
141341,False Positive,39.06,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.01 > 6
169005,False Positive,8.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 8.17 > 6
228525,False Positive,6998.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 13.53 > 6
95926,False Positive,1970.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V5: 6.99 > 6
81779,False Positive,1.98,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 8.23 > 6
114096,False Positive,0.79,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.18 > 6
107744,False Positive,0.76,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 9.58 > 6
233757,False Positive,2427.36,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 6.01 > 6
113753,False Positive,5.9,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 7.80 > 6
51513,False Positive,1.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 9 >= 5
283448,False Positive,2.23,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V10: 8.90 > 6
248993,False Positive,1.79,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 8 >= 5
218216,False Positive,795.29,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 11.29 > 6
17209,False Positive,89.99,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V17: 6.14 > 6
94582,False Positive,5.96,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V9: 7.28 > 6
228727,False Positive,196.56,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.88 > 6
31618,False Positive,23.9,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 7.61 > 6
243935,False Positive,5.27,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 7.52 > 6
266331,False Positive,7.2,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.66 > 6
193988,False Positive,294.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V20: 6.04 > 6
49961,False Positive,29.28,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
65150,False Positive,35.1,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
177965,False Positive,7.59,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
266881,False Positive,379.29,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
95778,False Positive,7.68,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V27: 7.04 > 6
92267,False Positive,0.77,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
213675,False Positive,3492.39,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 9.39 > 6
167349,False Positive,198.74,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V1: 6.65 > 6
108795,False Positive,1.98,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V7: 6.01 > 6
212502,False Positive,411.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 5 >= 5
71536,False Positive,13.5,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 11.65 > 6
201752,False Positive,1563.24,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V8: 7.91 > 6
235688,False Positive,50.0,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 6 >= 5
13270,False Positive,1638.04,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 9 >= 5
82163,False Positive,822.92,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V2: 8.61 > 6
171878,False Positive,11.5,BLOCK,1.0,N/A (BLOCK),,too many extreme features: 10 >= 5
14122,False Positive,499.0,BLOCK,1.0,N/A (BLOCK),,extreme z-score in V21: 6.52 > 6
